Channel,SFD,AttEn,SVDEn,Hjorth,Participant,Condition,Dataset
CP3,1.592154683351954,3.522266890945397,2.2463906863978105,1.9084885810189944,sub-19,Eyes-Closed,Wang (2022)
CP5,1.5810749604544223,3.26145408126521,2.2655886679470125,2.2293813893898973,sub-19,Eyes-Closed,Wang (2022)
TP7,1.575307422572459,3.131251238529673,2.259398806691564,2.405927718461361,sub-19,Eyes-Closed,Wang (2022)
TP9,1.5856448101215435,3.4694539695061453,2.2212604103023583,2.3647126917274206,sub-19,Eyes-Closed,Wang (2022)
Pz,1.5877466300446812,3.6342244731924374,2.173164103253583,1.7222843989075463,sub-19,Eyes-Closed,Wang (2022)
P1,1.5837569055281326,3.6395483398317285,2.186785037385289,1.7433664725539921,sub-19,Eyes-Closed,Wang (2022)
P3,1.5894959747178423,3.635334703529866,2.2074411358420702,1.794111611124986,sub-19,Eyes-Closed,Wang (2022)
P5,1.579357246310607,3.6039465537490356,2.226488578271679,1.9198612479321182,sub-19,Eyes-Closed,Wang (2022)
P7,1.56688407312225,3.5536722415737456,2.2293974032744277,2.1338031211491106,sub-19,Eyes-Closed,Wang (2022)
PO3,1.5904990330807296,3.664850262764402,2.191475315255105,1.70058659990661,sub-19,Eyes-Closed,Wang (2022)
PO7,1.57552942447884,3.58824515990771,2.2306340120669335,1.9936117696765274,sub-19,Eyes-Closed,Wang (2022)
Oz,1.6013680818854055,3.472877733583187,2.222816082272073,2.0995794157617476,sub-19,Eyes-Closed,Wang (2022)
O1,1.5925389894470836,3.5207571737311603,2.2294050974598383,2.0599178265880997,sub-19,Eyes-Closed,Wang (2022)
Fpz,1.5481381035864987,3.307563055913679,2.2141629120974624,2.6312711004079383,sub-19,Eyes-Closed,Wang (2022)
Fp2,1.5501406903763573,3.301164174779456,2.208764999739743,2.666851926514192,sub-19,Eyes-Closed,Wang (2022)
AF4,1.5779327997438963,3.4755132905988857,2.2262453942511042,2.0974559930019705,sub-19,Eyes-Closed,Wang (2022)
AF8,1.5836357440699746,3.2236564267568157,2.2258694879846184,2.4921647481453593,sub-19,Eyes-Closed,Wang (2022)
F2,1.5803502624275003,3.4759149898760255,2.23198891877847,2.0492028779321756,sub-19,Eyes-Closed,Wang (2022)
F4,1.598153727820364,3.399929692787545,2.2392829331351276,2.086073284752387,sub-19,Eyes-Closed,Wang (2022)
F6,1.594169539454114,3.3202056010596603,2.2419856682764827,2.2030277736600863,sub-19,Eyes-Closed,Wang (2022)
F8,1.5644247703255356,3.146776081087621,2.237752145843195,2.4965968379690366,sub-19,Eyes-Closed,Wang (2022)
FC2,1.5884583983709422,3.442794951186242,2.239541057277163,2.0972202266822912,sub-19,Eyes-Closed,Wang (2022)
FC4,1.5968616150669703,3.4079803164518845,2.24433987319299,2.083305183089261,sub-19,Eyes-Closed,Wang (2022)
FC6,1.5982185346727587,3.2933969014957336,2.250449587126448,2.260772693286625,sub-19,Eyes-Closed,Wang (2022)
FT8,1.6002610589767818,3.1087119629988518,2.260524866426839,2.3695562840884574,sub-19,Eyes-Closed,Wang (2022)
C2,1.5961366062012785,3.4821627882609003,2.244508220232116,2.067639646951316,sub-19,Eyes-Closed,Wang (2022)
C4,1.5992389378099827,3.406208034941299,2.2601888936806103,1.9906933556609878,sub-19,Eyes-Closed,Wang (2022)
C6,1.6116734998231546,2.9355265037684584,2.2854309846989356,2.259316435675124,sub-19,Eyes-Closed,Wang (2022)
T8,1.5971651956049957,2.8998258025176202,2.271694288309851,2.4601733850916454,sub-19,Eyes-Closed,Wang (2022)
CPz,1.5907061212834819,3.590186752529468,2.205304826811852,1.9385501041178117,sub-19,Eyes-Closed,Wang (2022)
CP2,1.5962611124694177,3.597162529162392,2.2046871559477266,1.8613209709727339,sub-19,Eyes-Closed,Wang (2022)
CP4,1.5973770790800166,3.5084727369876023,2.229543802741326,1.9207388632145104,sub-19,Eyes-Closed,Wang (2022)
CP6,1.6062156137311394,3.1147519890460384,2.2678512292407724,2.2524544453361783,sub-19,Eyes-Closed,Wang (2022)
TP8,1.5928694236739214,3.3337309584978465,2.2547785229256374,2.312966997082296,sub-19,Eyes-Closed,Wang (2022)
TP10,1.58390005736107,3.35321157808016,2.234748316888508,2.393768923610099,sub-19,Eyes-Closed,Wang (2022)
P2,1.5997103201098217,3.631097476784744,2.1676636232927855,1.7004670726905604,sub-19,Eyes-Closed,Wang (2022)
P4,1.6020451586253326,3.640882372996457,2.1744057271054764,1.698540948130874,sub-19,Eyes-Closed,Wang (2022)
P6,1.6027490821131178,3.6445517774723464,2.1876779507936095,1.7314112335177707,sub-19,Eyes-Closed,Wang (2022)
P8,1.594906825103687,3.6100538833638383,2.2206321941338216,1.8923385695892685,sub-19,Eyes-Closed,Wang (2022)
POz,1.5946964485911588,3.651475886356412,2.1644986605359544,1.6474974678783716,sub-19,Eyes-Closed,Wang (2022)
PO4,1.5996435778209945,3.661546202299527,2.165361364904319,1.613430960757548,sub-19,Eyes-Closed,Wang (2022)
PO8,1.600947635326973,3.6711746896005377,2.1830236269021888,1.6646690040544234,sub-19,Eyes-Closed,Wang (2022)
O2,1.5982983799228363,3.5681687317870727,2.2023118528694114,1.8924379765686516,sub-19,Eyes-Closed,Wang (2022)
Fp1,1.617004800004425,2.716459722951017,2.247014310437473,2.3161443662989174,sub-19,Eyes-Open,Wang (2022)
AF3,1.5706968621650699,2.7795956130816037,2.258500099123589,2.3907558240308298,sub-19,Eyes-Open,Wang (2022)
AF7,1.6330656997845265,2.6209137779760514,2.263324361319958,1.9288387791290702,sub-19,Eyes-Open,Wang (2022)
Fz,1.6051921675147678,3.104137236329385,2.267529154664356,2.408496863563292,sub-19,Eyes-Open,Wang (2022)
F1,1.5868748920186433,3.062605201185363,2.2338662108726006,2.6435325895320023,sub-19,Eyes-Open,Wang (2022)
F3,1.612841392451343,2.9688263172474967,2.274104729495897,2.3157776018768828,sub-19,Eyes-Open,Wang (2022)
F5,1.6313753666292539,2.7713402009282,2.2900410242426545,2.024679521546158,sub-19,Eyes-Open,Wang (2022)
F7,1.6257677953743879,2.6968610625589124,2.286011724315379,1.9900695287725294,sub-19,Eyes-Open,Wang (2022)
FC1,1.6040035343343524,3.0584761329822627,2.272626195013738,2.3922940556549994,sub-19,Eyes-Open,Wang (2022)
FC3,1.6084910034119886,3.0141141743692503,2.279747426138705,2.311553139404097,sub-19,Eyes-Open,Wang (2022)
FC5,1.6169791204475739,2.8834854938293084,2.2895065147127793,2.1993640755355512,sub-19,Eyes-Open,Wang (2022)
FT7,1.6603020668588182,2.5413183825711894,2.313282102073922,1.6259478858351424,sub-19,Eyes-Open,Wang (2022)
Cz,1.5802366856947843,3.1771285905244566,2.2646962804657313,2.403617457528596,sub-19,Eyes-Open,Wang (2022)
C1,1.5878526912911595,3.2052013954864544,2.2740640716607254,2.285297745197184,sub-19,Eyes-Open,Wang (2022)
C3,1.598017537828237,3.2711577345201714,2.2745527091233133,1.9675342889740923,sub-19,Eyes-Open,Wang (2022)
C5,1.6156328748045037,3.0164129548439425,2.2875447241031837,2.184452771658804,sub-19,Eyes-Open,Wang (2022)
T7,1.6536461554579174,2.5456188553100727,2.3047364373160177,1.829981382775968,sub-19,Eyes-Open,Wang (2022)
CP1,1.5906517740317399,3.3355813328513126,2.2637990345869703,2.0594223531744946,sub-19,Eyes-Open,Wang (2022)
CP3,1.6016303997085797,3.3073215547911747,2.2718170955899035,1.9681673373278021,sub-19,Eyes-Open,Wang (2022)
CP5,1.5980680112490473,3.0761869976449336,2.2880654015506936,2.132129080789251,sub-19,Eyes-Open,Wang (2022)
TP7,1.6575339658314403,2.4824403396435915,2.317105504365135,1.6116637707730526,sub-19,Eyes-Open,Wang (2022)
TP9,1.6066708098261078,2.75279771548199,2.2515395979220223,2.539738659352742,sub-19,Eyes-Open,Wang (2022)
Pz,1.5843399103045364,3.3076449456613166,2.2405962668173753,2.2810531240711516,sub-19,Eyes-Open,Wang (2022)
P1,1.595318055434749,3.2469602512861937,2.2587817203947846,2.2244311443917124,sub-19,Eyes-Open,Wang (2022)
P3,1.5989110508034692,3.0778131321334783,2.27664872928624,2.2616555992478538,sub-19,Eyes-Open,Wang (2022)
P5,1.6099962224664757,2.8548159342814525,2.2927334270551096,2.148491030644849,sub-19,Eyes-Open,Wang (2022)
P7,1.6404264400742814,2.6701642365207796,2.3038080187494065,1.8229963599269932,sub-19,Eyes-Open,Wang (2022)
PO3,1.6024107422350284,2.8958462886129634,2.266154721901869,2.404108015272972,sub-19,Eyes-Open,Wang (2022)
PO7,1.6244385444174165,2.618431336699487,2.2926915359755835,1.9194734064113896,sub-19,Eyes-Open,Wang (2022)
Oz,1.666007458664589,2.4163650278157878,2.3003996139177953,1.5801729600433139,sub-19,Eyes-Open,Wang (2022)
O1,1.6476138054685698,2.446495607308198,2.2932556151134937,1.6752519835216029,sub-19,Eyes-Open,Wang (2022)
Fpz,1.613609947471962,2.8102895106403847,2.2618435276469926,2.3491195857094724,sub-19,Eyes-Open,Wang (2022)
Fp2,1.6018294591935218,2.775595046046807,2.2226192911661893,2.589158639585549,sub-19,Eyes-Open,Wang (2022)
AF4,1.609292312216214,3.0013344318406037,2.2689895096691286,2.3298295759923664,sub-19,Eyes-Open,Wang (2022)
AF8,1.6233929855278926,2.75653347887052,2.284775062035148,2.095601972459476,sub-19,Eyes-Open,Wang (2022)
F2,1.5973386034068695,3.096856814972059,2.271305373332019,2.3494233054284037,sub-19,Eyes-Open,Wang (2022)
F4,1.6093619567803517,3.039234263831595,2.2772476283652665,2.2743891440150366,sub-19,Eyes-Open,Wang (2022)
F6,1.6064853837144821,2.9390581036278176,2.275397528720561,2.2800939123624273,sub-19,Eyes-Open,Wang (2022)
F8,1.6029000750225375,2.8111393450768754,2.2587316901294314,2.4246657278126382,sub-19,Eyes-Open,Wang (2022)
FC2,1.5985069886792456,3.0934369042390357,2.274447357505946,2.3712054618661433,sub-19,Eyes-Open,Wang (2022)
FC4,1.607098094254248,3.0633326526827496,2.2789898529553274,2.2882567077477534,sub-19,Eyes-Open,Wang (2022)
FC6,1.6177573100039526,2.948551993401664,2.276042351471455,2.3386763748558423,sub-19,Eyes-Open,Wang (2022)
FT8,1.6202399092064677,2.8085269330062514,2.269156610490064,2.4006828841164833,sub-19,Eyes-Open,Wang (2022)
C2,1.5883687036537308,3.2598432651631573,2.2694893599367325,2.2804721107521835,sub-19,Eyes-Open,Wang (2022)
C4,1.6080188185611426,3.3333030605214238,2.271949112681126,1.95825246334101,sub-19,Eyes-Open,Wang (2022)
C6,1.6004019286922317,3.199175443011586,2.281398928503242,2.1303241356952047,sub-19,Eyes-Open,Wang (2022)
T8,1.6040017377437348,3.0203372423174035,2.273331332965632,2.445140583371183,sub-19,Eyes-Open,Wang (2022)
CPz,1.5865190515265142,3.328237439384524,2.243031323262896,2.2623269737872373,sub-19,Eyes-Open,Wang (2022)
CP2,1.5877514372623762,3.390796624957389,2.2611401728661003,2.0143297793787,sub-19,Eyes-Open,Wang (2022)
CP4,1.5917053465857114,3.4010681658889554,2.2665141144388565,1.9328148234032503,sub-19,Eyes-Open,Wang (2022)
CP6,1.5953729434056776,3.2765689331348913,2.2797933162290067,2.076896973136461,sub-19,Eyes-Open,Wang (2022)
TP8,1.5941326300709011,3.0361527651341125,2.251965190885445,2.61218128854539,sub-19,Eyes-Open,Wang (2022)
TP10,1.5943220077472136,2.9473432605197756,2.2712660014106647,2.4855032214441715,sub-19,Eyes-Open,Wang (2022)
P2,1.5860422490213932,3.39578276057984,2.2434371268657447,2.10658361017157,sub-19,Eyes-Open,Wang (2022)
P4,1.5815725108604546,3.3858698806331065,2.250580279253525,2.080533181964219,sub-19,Eyes-Open,Wang (2022)
P6,1.593437621959336,3.2439960611944483,2.2659205356664294,2.2128900989037246,sub-19,Eyes-Open,Wang (2022)
P8,1.6074029422305054,3.043916658003489,2.2795216113412593,2.3341864345099066,sub-19,Eyes-Open,Wang (2022)
POz,1.597328000749084,3.04255262248335,2.242280298860224,2.4937621977872064,sub-19,Eyes-Open,Wang (2022)
PO4,1.5932897138902868,3.307373386649406,2.237494781351016,2.2243397394463584,sub-19,Eyes-Open,Wang (2022)
PO8,1.6058701700823037,2.979895792575413,2.2685190441566863,2.3741609551291845,sub-19,Eyes-Open,Wang (2022)
O2,1.6413405644702994,2.603993381899213,2.2719195215439556,2.071066118915764,sub-19,Eyes-Open,Wang (2022)
Fp1,1.5124881771503331,3.4161285562720733,2.176810093140346,3.153461227696281,sub-20,Eyes-Closed,Wang (2022)
AF3,1.5102992765229146,3.495487603154707,2.228095772888529,2.716063982504007,sub-20,Eyes-Closed,Wang (2022)
AF7,1.4951950893747181,3.175653532825476,2.2021115617311096,2.3155834104318997,sub-20,Eyes-Closed,Wang (2022)
Fz,1.530225826414481,3.6650551440255983,2.232621341591786,2.8235708039743086,sub-20,Eyes-Closed,Wang (2022)
F1,1.5310023167252493,3.5891754853918996,2.2382520271504567,2.7762505937257855,sub-20,Eyes-Closed,Wang (2022)
F3,1.5002407473995907,3.422313919625569,2.2565094241773935,2.256719169372054,sub-20,Eyes-Closed,Wang (2022)
F5,1.4786181052183671,3.196264334626187,2.2736873279691268,1.6421757587840995,sub-20,Eyes-Closed,Wang (2022)
F7,1.4920928778794806,3.035058437490944,2.255339670682146,1.6657319042065029,sub-20,Eyes-Closed,Wang (2022)
FC1,1.5439583696865509,3.559734023279821,2.235795005465587,2.8393997780297417,sub-20,Eyes-Closed,Wang (2022)
FC3,1.5002716482083378,3.3635829915248316,2.2615032324630393,2.2561406832523105,sub-20,Eyes-Closed,Wang (2022)
FC5,1.4869196994374745,3.2078266968998697,2.2560403780491423,2.115814790568387,sub-20,Eyes-Closed,Wang (2022)
FT7,1.4751982405756203,2.9953453517943487,2.2691024138302844,1.6037953486162906,sub-20,Eyes-Closed,Wang (2022)
Cz,1.556689770410657,3.656996783065526,2.219282681011606,2.6619283929685076,sub-20,Eyes-Closed,Wang (2022)
C1,1.5462872655665127,3.603015816644646,2.224680136178264,2.7464564657579986,sub-20,Eyes-Closed,Wang (2022)
C3,1.5076561511388369,3.3914868819921646,2.2555742924765823,2.428227269951785,sub-20,Eyes-Closed,Wang (2022)
C5,1.4658881101603507,3.2510649572604553,2.269267649179347,1.9171818278792419,sub-20,Eyes-Closed,Wang (2022)
T7,1.472188778958104,3.0455437688096474,2.262716564025986,1.8061618607835852,sub-20,Eyes-Closed,Wang (2022)
CP1,1.5566292007514058,3.6406984319108373,2.224620628000886,2.5046036038416,sub-20,Eyes-Closed,Wang (2022)
CP3,1.5397905226037325,3.6128299415524756,2.242713730910957,2.624889802469109,sub-20,Eyes-Closed,Wang (2022)
CP5,1.5137954643946232,3.469480254119912,2.247688220090217,2.646983713428409,sub-20,Eyes-Closed,Wang (2022)
TP7,1.5549543539752437,2.9569180600961884,2.2340778546770093,2.600520971447849,sub-20,Eyes-Closed,Wang (2022)
TP9,1.5003927892306703,3.21709137158867,2.2316844431178513,2.6850217384387234,sub-20,Eyes-Closed,Wang (2022)
Pz,1.56123887424156,3.6467241906540884,2.2286077602373195,2.4127290083252038,sub-20,Eyes-Closed,Wang (2022)
P1,1.5711473838530168,3.67820128077699,2.2304768975400746,2.3522880837944924,sub-20,Eyes-Closed,Wang (2022)
P3,1.5697830863017155,3.702673457638521,2.2401662853541877,2.4020282943251106,sub-20,Eyes-Closed,Wang (2022)
P5,1.5578598214716148,3.649455566590982,2.2407477347354976,2.6793759986241645,sub-20,Eyes-Closed,Wang (2022)
P7,1.5557204684878683,3.28591606438834,2.225127318698939,2.9112614953892213,sub-20,Eyes-Closed,Wang (2022)
PO3,1.5632092302646852,3.604918560796399,2.2354966716757834,2.6780521518750056,sub-20,Eyes-Closed,Wang (2022)
PO7,1.5425562946213698,3.5020156597331122,2.223498841437218,3.028435935792546,sub-20,Eyes-Closed,Wang (2022)
Oz,1.5370845290399497,3.411095245051217,2.2356067729899918,2.8845597724704968,sub-20,Eyes-Closed,Wang (2022)
O1,1.5415629593143656,3.4488995489892433,2.2329308816299425,2.9209833585715805,sub-20,Eyes-Closed,Wang (2022)
Fpz,1.5035117780645795,3.511459391162205,2.1755251860287075,3.2905853827230747,sub-20,Eyes-Closed,Wang (2022)
Fp2,1.4810015230536768,3.3631686848631985,2.18908328268717,2.8463077724896415,sub-20,Eyes-Closed,Wang (2022)
AF4,1.4878320958381006,3.578947806056676,2.2306331818955467,2.6189249138726183,sub-20,Eyes-Closed,Wang (2022)
AF8,1.478886016510741,3.3553123722725697,2.190400246265018,2.7952275301935994,sub-20,Eyes-Closed,Wang (2022)
F2,1.507009671488446,3.6364506499329927,2.2470851471586903,2.59260280048132,sub-20,Eyes-Closed,Wang (2022)
F4,1.4658618626230107,3.4850073846096845,2.2769763958863085,1.7678387920219576,sub-20,Eyes-Closed,Wang (2022)
F6,1.471867927743245,3.332863979985174,2.2482522615277714,2.0427827425819625,sub-20,Eyes-Closed,Wang (2022)
F8,1.4437456699235836,3.156288890980965,2.2705507306336545,1.6165429681447245,sub-20,Eyes-Closed,Wang (2022)
FC2,1.5171941868883732,3.528162439361992,2.253197867513511,2.6104854402579893,sub-20,Eyes-Closed,Wang (2022)
FC4,1.4768831873001433,3.3220046693924083,2.2870566058450783,1.8175910195268674,sub-20,Eyes-Closed,Wang (2022)
FC6,1.4867503094524213,3.1412312570907637,2.2482449734730823,2.1827608541431016,sub-20,Eyes-Closed,Wang (2022)
FT8,1.4735556344601806,2.914315057403952,2.28422802386647,1.5698789594847267,sub-20,Eyes-Closed,Wang (2022)
C2,1.54082610123065,3.507973032933408,2.2479809652495284,2.7721790978154144,sub-20,Eyes-Closed,Wang (2022)
C4,1.502769201647299,3.2335005290956675,2.2858842113328386,2.016533495638706,sub-20,Eyes-Closed,Wang (2022)
C6,1.481913920693739,3.3123292212443953,2.2504698464671353,2.4445315726760635,sub-20,Eyes-Closed,Wang (2022)
T8,1.4931303027163905,2.95983307616871,2.2840029265112882,1.6540728949965087,sub-20,Eyes-Closed,Wang (2022)
CPz,1.5623296152127923,3.641941803366438,2.21848767382758,2.478072117035573,sub-20,Eyes-Closed,Wang (2022)
CP2,1.564033812065102,3.593000199238256,2.2412790408544483,2.631413751256406,sub-20,Eyes-Closed,Wang (2022)
CP4,1.5455498131969025,3.616111583751814,2.2468642236491045,2.6943080026605526,sub-20,Eyes-Closed,Wang (2022)
CP6,1.536668943761459,3.6580847049895198,2.2382658412706284,2.7698518503016505,sub-20,Eyes-Closed,Wang (2022)
TP8,1.524951600586837,3.5730802393971284,2.2281985582280672,2.972694936332981,sub-20,Eyes-Closed,Wang (2022)
TP10,1.5057467688729251,3.3377656612949393,2.223030524125011,2.8982683293093365,sub-20,Eyes-Closed,Wang (2022)
P2,1.5669175270823537,3.708100870757585,2.234057690827427,2.245442969265451,sub-20,Eyes-Closed,Wang (2022)
P4,1.5728090137798805,3.77820477203048,2.2265985707849625,2.28267669459049,sub-20,Eyes-Closed,Wang (2022)
P6,1.5728545517079062,3.7787863520661196,2.2263865955039095,2.2871160447071928,sub-20,Eyes-Closed,Wang (2022)
P8,1.5464025942936748,3.762159864357584,2.2233174369941593,2.7686394293329957,sub-20,Eyes-Closed,Wang (2022)
POz,1.548839285467622,3.5502483029253584,2.234926367692899,2.6353396817472166,sub-20,Eyes-Closed,Wang (2022)
PO4,1.5519516344194333,3.6306368386789267,2.2305429239881436,2.586205705819649,sub-20,Eyes-Closed,Wang (2022)
PO8,1.5341785759779545,3.6083224256917266,2.2140560081248215,3.0284844838095304,sub-20,Eyes-Closed,Wang (2022)
O2,1.535532678095203,3.501318025214939,2.23142434617475,2.9029645122373653,sub-20,Eyes-Closed,Wang (2022)
Fp1,1.5618586481326329,2.945274437052327,2.1817810148808654,3.3039098005345475,sub-20,Eyes-Open,Wang (2022)
AF3,1.5541947544048522,3.2916078826627753,2.206717994069676,3.072425514189998,sub-20,Eyes-Open,Wang (2022)
AF7,1.5384864014531368,2.9481114282623646,2.140326300145759,3.6257749184728425,sub-20,Eyes-Open,Wang (2022)
Fz,1.5626096883899043,3.3937070923210237,2.2428713697468665,2.565548121376297,sub-20,Eyes-Open,Wang (2022)
F1,1.5478535134049316,3.516052049557633,2.2389872708250524,2.54594435945976,sub-20,Eyes-Open,Wang (2022)
F3,1.5451523252187758,3.4205879739256737,2.2267463794293105,3.002035325249373,sub-20,Eyes-Open,Wang (2022)
F5,1.5180119992735681,3.168348527054018,2.171454047335336,3.556045806800175,sub-20,Eyes-Open,Wang (2022)
F7,1.518702664161323,2.9693978409871495,2.07608077513152,4.126400644726673,sub-20,Eyes-Open,Wang (2022)
FC1,1.5495051677518672,3.532888104359768,2.245857607500324,2.3814593643828506,sub-20,Eyes-Open,Wang (2022)
FC3,1.555656290706863,3.387572044423797,2.2389125618615977,2.8506581432630194,sub-20,Eyes-Open,Wang (2022)
FC5,1.5357185286467292,3.1628798372106184,2.167079210431252,3.527946936772209,sub-20,Eyes-Open,Wang (2022)
FT7,1.550488361387615,2.666220361505113,2.1549691960652146,2.7410354953104803,sub-20,Eyes-Open,Wang (2022)
Cz,1.552251444667062,3.593049418107212,2.2288934138606766,2.2017841626150036,sub-20,Eyes-Open,Wang (2022)
C1,1.5542056308916579,3.599591763657388,2.2314168940293717,2.20017882342921,sub-20,Eyes-Open,Wang (2022)
C3,1.564904590325833,3.417467591938724,2.2450693129189188,2.5632010748843586,sub-20,Eyes-Open,Wang (2022)
C5,1.5621297608681708,3.0733921033991667,2.206168886542729,3.150231743015719,sub-20,Eyes-Open,Wang (2022)
T7,1.5345320793786268,2.8521228154067897,2.1708592007410843,3.1634557508460492,sub-20,Eyes-Open,Wang (2022)
CP1,1.561552285635054,3.4636405145745206,2.2351766984597554,2.355428329298325,sub-20,Eyes-Open,Wang (2022)
CP3,1.5701645331459555,3.4114160211624154,2.249190277940108,2.432700081109656,sub-20,Eyes-Open,Wang (2022)
