,Duration,Sampling_Rate,Respiratory_Rate,Simulation,Noise_Amplitude,Noise_Frequency,Detrend_Order,Detrend_Position,Filter_Order,Filter_Low,Filter_High,Difference_Mean,Difference_SD
0,120,1000,15,Complex,0.2575,112.75,2,First,5,0.05,1.0,0.12512276209738654,1.3175295955931854
0,120,1000,15,Complex,0.2575,112.75,2,First,5,0.05,0.35,0.13317176505999778,1.2868596324638755
0,120,1000,15,Complex,0.2575,112.75,2,First,5,0.05,0.25,1.1676092057355878,1.940562536283137
0,120,1000,15,Complex,0.2575,112.75,2,First,5,0.1,3.0,0.07374292681860495,1.3539589171320272
0,120,1000,15,Complex,0.2575,112.75,2,First,5,0.1,2.0,0.11907925918215653,1.33524787314931
0,120,1000,15,Complex,0.2575,112.75,2,First,5,0.1,1.0,0.12738063368400213,1.341810105730775
0,120,1000,15,Complex,0.2575,112.75,2,First,5,0.1,0.35,0.12070920675402232,1.3422492896705636
0,120,1000,15,Complex,0.2575,112.75,2,First,5,0.1,0.25,1.193368352038539,1.8511680298865036
0,120,1000,15,Complex,0.2575,112.75,2,First,5,0.15,3.0,0.09930538686670204,1.3684641424483601
0,120,1000,15,Complex,0.2575,112.75,2,First,5,0.15,2.0,0.1181876259040848,1.3426330725559332
0,120,1000,15,Complex,0.2575,112.75,2,First,5,0.15,1.0,0.1306868732133222,1.3386917084021148
0,120,1000,15,Complex,0.2575,112.75,2,First,5,0.15,0.35,0.12664210793054614,1.3781241397046522
0,120,1000,15,Complex,0.2575,112.75,2,First,5,0.15,0.25,1.2723085185718006,1.6835564367116975
0,120,1000,15,Complex,0.2575,112.75,2,First,5,0.2,3.0,-0.5364168966070233,2.8271104309499417
0,120,1000,15,Complex,0.2575,112.75,2,First,5,0.2,2.0,0.08755149193328032,1.2747432593401784
0,120,1000,15,Complex,0.2575,112.75,2,First,5,0.2,1.0,0.13761417429117478,1.24660629843972
0,120,1000,15,Complex,0.2575,112.75,2,First,5,0.2,0.35,0.054684181115937466,1.2382057311886365
0,120,1000,15,Complex,0.2575,112.75,2,First,5,0.2,0.25,1.9136151529941148,2.7449619779801133
0,120,1000,15,Complex,0.2575,112.75,2,First,6,0.0,3.0,0.05952500303249021,1.3707197111952014
0,120,1000,15,Complex,0.2575,112.75,2,First,6,0.0,2.0,0.1205342947324218,1.3221782760900576
0,120,1000,15,Complex,0.2575,112.75,2,First,6,0.0,1.0,0.12724908026380172,1.326126030652358
0,120,1000,15,Complex,0.2575,112.75,2,First,6,0.0,0.35,0.12644809922396033,1.2634095859603198
0,120,1000,15,Complex,0.2575,112.75,2,First,6,0.0,0.25,1.1557555169921598,1.9846913654051894
0,120,1000,15,Complex,0.2575,112.75,2,First,6,0.05,3.0,0.10024065895393898,1.371530444851219
0,120,1000,15,Complex,0.2575,112.75,2,First,6,0.05,2.0,0.1213650344919537,1.325559827354385
0,120,1000,15,Complex,0.2575,112.75,2,First,6,0.05,1.0,0.12626085252904495,1.3173704938375348
0,120,1000,15,Complex,0.2575,112.75,2,First,6,0.05,0.35,0.13239980257529319,1.3133370339549937
0,120,1000,15,Complex,0.2575,112.75,2,First,6,0.05,0.25,1.1785070255437755,1.9018819920584917
0,120,1000,15,Complex,0.2575,112.75,2,First,6,0.1,3.0,0.07399137076223644,1.3527942865926021
0,120,1000,15,Complex,0.2575,112.75,2,First,6,0.1,2.0,0.11969903324235644,1.3378931761341868
0,120,1000,15,Complex,0.2575,112.75,2,First,6,0.1,1.0,0.12983045145212543,1.3397633544096055
0,120,1000,15,Complex,0.2575,112.75,2,First,6,0.1,0.35,0.11884442057649199,1.3672605018505604
0,120,1000,15,Complex,0.2575,112.75,2,First,6,0.1,0.25,1.1982952946382246,1.8230743739206674
0,120,1000,15,Complex,0.2575,112.75,2,First,6,0.15,3.0,0.09746848576416023,1.3719849242356466
0,120,1000,15,Complex,0.2575,112.75,2,First,6,0.15,2.0,0.11875028876677965,1.349675699056069
0,120,1000,15,Complex,0.2575,112.75,2,First,6,0.15,1.0,0.13084802243827975,1.3395521498032428
0,120,1000,15,Complex,0.2575,112.75,2,First,6,0.15,0.35,0.12561853614632015,1.394379576870969
0,120,1000,15,Complex,0.2575,112.75,2,First,6,0.15,0.25,1.3000404411735609,1.6691234232462582
0,120,1000,15,Complex,0.2575,112.75,2,First,6,0.2,3.0,-0.4259916706540589,2.9405394519589088
0,120,1000,15,Complex,0.2575,112.75,2,First,6,0.2,2.0,0.1298889489318241,1.2753496355821325
0,120,1000,15,Complex,0.2575,112.75,2,First,6,0.2,1.0,0.1400593750883452,1.2382907476424134
0,120,1000,15,Complex,0.2575,112.75,2,First,6,0.2,0.35,0.02235967284602,1.2649766674924023
0,120,1000,15,Complex,0.2575,112.75,2,First,6,0.2,0.25,1.9881132169478761,2.860827564369281
0,120,1000,15,Complex,0.2575,112.75,3,First,1,0.0,3.0,0.0827859401633289,1.4420380862473705
0,120,1000,15,Complex,0.2575,112.75,3,First,1,0.0,2.0,0.10946779861785239,1.3871947739183472
0,120,1000,15,Complex,0.2575,112.75,3,First,1,0.0,1.0,0.11550981418062861,1.3494377980459018
0,120,1000,15,Complex,0.2575,112.75,3,First,1,0.0,0.35,0.12627365604355728,1.2877670741145741
0,120,1000,15,Complex,0.2575,112.75,3,First,1,0.0,0.25,0.1279228628513204,1.2775867574573592
0,120,1000,15,Complex,0.2575,112.75,3,First,1,0.05,3.0,0.11737685957682753,1.447361283179026
0,120,1000,15,Complex,0.2575,112.75,3,First,1,0.05,2.0,0.11248165039556547,1.3771560542636108
0,120,1000,15,Complex,0.2575,112.75,3,First,1,0.05,1.0,0.12212674192823629,1.302272605797153
0,120,1000,15,Complex,0.2575,112.75,3,First,1,0.05,0.35,0.1285917380604767,1.284749706403781
0,120,1000,15,Complex,0.2575,112.75,3,First,1,0.05,0.25,0.12713418525828984,1.2951397656763723
0,120,1000,15,Complex,0.2575,112.75,3,First,1,0.1,3.0,-1.2885577479769257,6.817992785815006
0,120,1000,15,Complex,0.2575,112.75,3,First,1,0.1,2.0,0.09883076921231511,1.376444735851565
0,120,1000,15,Complex,0.2575,112.75,3,First,1,0.1,1.0,0.11855430917093988,1.30010957647651
0,120,1000,15,Complex,0.2575,112.75,3,First,1,0.1,0.35,0.12961172540961335,1.2549620029953
0,120,1000,15,Complex,0.2575,112.75,3,First,1,0.1,0.25,0.1160818749772742,1.35752930901838
0,120,1000,15,Complex,0.2575,112.75,3,First,1,0.15,3.0,-4.204499950793331,9.404885276506391
0,120,1000,15,Complex,0.2575,112.75,3,First,1,0.15,2.0,-1.1436411682985157,4.1887814112212585
0,120,1000,15,Complex,0.2575,112.75,3,First,1,0.15,1.0,0.10931228175712672,1.3495791771730798
0,120,1000,15,Complex,0.2575,112.75,3,First,1,0.15,0.35,0.13803094481471975,1.151089904755109
0,120,1000,15,Complex,0.2575,112.75,3,First,1,0.15,0.25,0.13524628749754464,1.4078011133918
0,120,1000,15,Complex,0.2575,112.75,3,First,1,0.2,3.0,-7.653225916593694,11.256683300829806
0,120,1000,15,Complex,0.2575,112.75,3,First,1,0.2,2.0,-6.220667525661678,9.70734860654997
0,120,1000,15,Complex,0.2575,112.75,3,First,1,0.2,1.0,-1.001842800092083,3.8750693878827045
0,120,1000,15,Complex,0.2575,112.75,3,First,1,0.2,0.35,0.13317427979092267,1.0528971737565396
0,120,1000,15,Complex,0.2575,112.75,3,First,1,0.2,0.25,0.6826475771714797,1.4637908379097195
0,120,1000,15,Complex,0.2575,112.75,3,First,2,0.0,3.0,0.10390603337006345,1.4308004848991018
0,120,1000,15,Complex,0.2575,112.75,3,First,2,0.0,2.0,0.11312768270363528,1.349947798313947
0,120,1000,15,Complex,0.2575,112.75,3,First,2,0.0,1.0,0.1250276393101288,1.3208603587853074
0,120,1000,15,Complex,0.2575,112.75,3,First,2,0.0,0.35,0.1293565807338234,1.259729214867544
0,120,1000,15,Complex,0.2575,112.75,3,First,2,0.0,0.25,0.12595660534818084,1.254700542430498
0,120,1000,15,Complex,0.2575,112.75,3,First,2,0.05,3.0,0.10274937732851065,1.3882132311168371
0,120,1000,15,Complex,0.2575,112.75,3,First,2,0.05,2.0,0.12273333823066485,1.3160030844853792
0,120,1000,15,Complex,0.2575,112.75,3,First,2,0.05,1.0,0.12580829279221137,1.3258072300433787
0,120,1000,15,Complex,0.2575,112.75,3,First,2,0.05,0.35,0.1302905793265301,1.2361479754288052
0,120,1000,15,Complex,0.2575,112.75,3,First,2,0.05,0.25,0.12134478794927044,1.2976458802133872
0,120,1000,15,Complex,0.2575,112.75,3,First,2,0.1,3.0,0.0973881965836954,1.3943359413444436
0,120,1000,15,Complex,0.2575,112.75,3,First,2,0.1,2.0,0.11251012694361813,1.3469326630731686
0,120,1000,15,Complex,0.2575,112.75,3,First,2,0.1,1.0,0.12268503909482394,1.327811112787157
0,120,1000,15,Complex,0.2575,112.75,3,First,2,0.1,0.35,0.12729322831865175,1.2338256046756064
0,120,1000,15,Complex,0.2575,112.75,3,First,2,0.1,0.25,1.1572187171919937,1.9877982702157977
0,120,1000,15,Complex,0.2575,112.75,3,First,2,0.15,3.0,0.09956627379474658,1.351006589760235
0,120,1000,15,Complex,0.2575,112.75,3,First,2,0.15,2.0,0.11429972055176996,1.3479319649937855
0,120,1000,15,Complex,0.2575,112.75,3,First,2,0.15,1.0,0.1259829701097095,1.3171311375612942
0,120,1000,15,Complex,0.2575,112.75,3,First,2,0.15,0.35,0.13249217270859862,1.232436616612149
0,120,1000,15,Complex,0.2575,112.75,3,First,2,0.15,0.25,1.1951965529682635,1.8442120009413079
0,120,1000,15,Complex,0.2575,112.75,3,First,2,0.2,3.0,-6.334159818715888,10.766170371375395
0,120,1000,15,Complex,0.2575,112.75,3,First,2,0.2,2.0,-2.55916944430917,5.332069207809902
0,120,1000,15,Complex,0.2575,112.75,3,First,2,0.2,1.0,-0.4821382020123399,2.9263711037031226
0,120,1000,15,Complex,0.2575,112.75,3,First,2,0.2,0.35,0.143577579678378,1.1666400938118555
0,120,1000,15,Complex,0.2575,112.75,3,First,2,0.2,0.25,1.7118775195181195,2.7078943983547745
0,120,1000,15,Complex,0.2575,112.75,3,First,3,0.0,3.0,0.10421930799145665,1.3973078819883065
0,120,1000,15,Complex,0.2575,112.75,3,First,3,0.0,2.0,0.1156108277677274,1.330401716768265
0,120,1000,15,Complex,0.2575,112.75,3,First,3,0.0,1.0,0.12642132847894608,1.3270447959018126
0,120,1000,15,Complex,0.2575,112.75,3,First,3,0.0,0.35,0.12958673305027604,1.2442927866806648
0,120,1000,15,Complex,0.2575,112.75,3,First,3,0.0,0.25,0.12208100270047535,1.25259032672968
0,120,1000,15,Complex,0.2575,112.75,3,First,3,0.05,3.0,0.05945902918749707,1.3895348676724202
0,120,1000,15,Complex,0.2575,112.75,3,First,3,0.05,2.0,0.11339193690976195,1.3260266540926757
0,120,1000,15,Complex,0.2575,112.75,3,First,3,0.05,1.0,0.12364795734495607,1.3247485423380323
0,120,1000,15,Complex,0.2575,112.75,3,First,3,0.05,0.35,0.12816827883771034,1.2311398302541428
0,120,1000,15,Complex,0.2575,112.75,3,First,3,0.05,0.25,1.1525087250113428,1.984311153035653
0,120,1000,15,Complex,0.2575,112.75,3,First,3,0.1,3.0,0.07076060783800121,1.3755001351625653
0,120,1000,15,Complex,0.2575,112.75,3,First,3,0.1,2.0,0.11493880575273667,1.3359789909408981
0,120,1000,15,Complex,0.2575,112.75,3,First,3,0.1,1.0,0.12250120327476859,1.3377516233977624
0,120,1000,15,Complex,0.2575,112.75,3,First,3,0.1,0.35,0.12473067399089205,1.2772795857527386
0,120,1000,15,Complex,0.2575,112.75,3,First,3,0.1,0.25,1.1725166738911814,1.920932251395601
0,120,1000,15,Complex,0.2575,112.75,3,First,3,0.15,3.0,0.1085230247496844,1.3455602973438852
0,120,1000,15,Complex,0.2575,112.75,3,First,3,0.15,2.0,0.11764430022171042,1.3313259028235715
0,120,1000,15,Complex,0.2575,112.75,3,First,3,0.15,1.0,0.13078955484422866,1.3245974434513377
0,120,1000,15,Complex,0.2575,112.75,3,First,3,0.15,0.35,0.1300693834132368,1.2980579202997822
0,120,1000,15,Complex,0.2575,112.75,3,First,3,0.15,0.25,1.235705801163286,1.660059181496834
0,120,1000,15,Complex,0.2575,112.75,3,First,3,0.2,3.0,-1.7385306823561113,6.372867544292142
0,120,1000,15,Complex,0.2575,112.75,3,First,3,0.2,2.0,-0.4680502540121382,3.0151056986827625
0,120,1000,15,Complex,0.2575,112.75,3,First,3,0.2,1.0,0.12970893712324058,1.2870375561087666
0,120,1000,15,Complex,0.2575,112.75,3,First,3,0.2,0.35,0.13933001749827018,1.2335933344374825
0,120,1000,15,Complex,0.2575,112.75,3,First,3,0.2,0.25,1.7601781831882322,2.700019420350484
0,120,1000,15,Complex,0.2575,112.75,3,First,4,0.0,3.0,0.10220084550383443,1.3824200709387429
0,120,1000,15,Complex,0.2575,112.75,3,First,4,0.0,2.0,0.11764191025693027,1.3236618939063634
0,120,1000,15,Complex,0.2575,112.75,3,First,4,0.0,1.0,0.1269026817629898,1.3278109673980136
0,120,1000,15,Complex,0.2575,112.75,3,First,4,0.0,0.35,0.12893839354197484,1.2422632119328059
0,120,1000,15,Complex,0.2575,112.75,3,First,4,0.0,0.25,1.1445154808165483,2.003093269473788
0,120,1000,15,Complex,0.2575,112.75,3,First,4,0.05,3.0,0.09925892527246172,1.3763416999964035
0,120,1000,15,Complex,0.2575,112.75,3,First,4,0.05,2.0,0.11507706644341273,1.3183502846205584
0,120,1000,15,Complex,0.2575,112.75,3,First,4,0.05,1.0,0.12183143745722488,1.3211607488162163
0,120,1000,15,Complex,0.2575,112.75,3,First,4,0.05,0.35,0.12843365251204866,1.254507863683908
0,120,1000,15,Complex,0.2575,112.75,3,First,4,0.05,0.25,1.1535467327358895,1.9831799963123922
0,120,1000,15,Complex,0.2575,112.75,3,First,4,0.1,3.0,0.10124882297052534,1.383525125686347
0,120,1000,15,Complex,0.2575,112.75,3,First,4,0.1,2.0,0.11731331656488522,1.3353865024920082
0,120,1000,15,Complex,0.2575,112.75,3,First,4,0.1,1.0,0.12407059813097233,1.342449204286287
0,120,1000,15,Complex,0.2575,112.75,3,First,4,0.1,0.35,0.12113330431927688,1.3167711415135888
0,120,1000,15,Complex,0.2575,112.75,3,First,4,0.1,0.25,1.191989572019425,1.8644189301552891
0,120,1000,15,Complex,0.2575,112.75,3,First,4,0.15,3.0,0.10532220712156,1.335471389867483
0,120,1000,15,Complex,0.2575,112.75,3,First,4,0.15,2.0,0.11924392666259327,1.3338392865318274
0,120,1000,15,Complex,0.2575,112.75,3,First,4,0.15,1.0,0.13344344062800062,1.3323556980351026
0,120,1000,15,Complex,0.2575,112.75,3,First,4,0.15,0.35,0.1290403416109503,1.3439355221559017
0,120,1000,15,Complex,0.2575,112.75,3,First,4,0.15,0.25,1.2544077588347058,1.6815755903484788
0,120,1000,15,Complex,0.2575,112.75,3,First,4,0.2,3.0,-1.0894542378943237,4.027897933856582
0,120,1000,15,Complex,0.2575,112.75,3,First,4,0.2,2.0,-0.47384880889081904,2.9539601490791068
0,120,1000,15,Complex,0.2575,112.75,3,First,4,0.2,1.0,0.13450897398804829,1.260067200229
0,120,1000,15,Complex,0.2575,112.75,3,First,4,0.2,0.35,0.12737999330171512,1.2672392416559766
0,120,1000,15,Complex,0.2575,112.75,3,First,4,0.2,0.25,1.8383323657896744,2.7344387099926752
0,120,1000,15,Complex,0.2575,112.75,3,First,5,0.0,3.0,0.10033549364802366,1.3728888785381377
0,120,1000,15,Complex,0.2575,112.75,3,First,5,0.0,2.0,0.11925714515467202,1.322014155074061
0,120,1000,15,Complex,0.2575,112.75,3,First,5,0.0,1.0,0.12700359546163079,1.32788031360467
0,120,1000,15,Complex,0.2575,112.75,3,First,5,0.0,0.35,0.12791036658119623,1.2499994847794966
0,120,1000,15,Complex,0.2575,112.75,3,First,5,0.0,0.25,1.1496112620621315,1.9746654490019462
0,120,1000,15,Complex,0.2575,112.75,3,First,5,0.05,3.0,0.10009768614826028,1.3706413945651854
0,120,1000,15,Complex,0.2575,112.75,3,First,5,0.05,2.0,0.11942767215255577,1.3185423323377852
0,120,1000,15,Complex,0.2575,112.75,3,First,5,0.05,1.0,0.12512276209738654,1.3175295955931854
0,120,1000,15,Complex,0.2575,112.75,3,First,5,0.05,0.35,0.13319897492884009,1.286501954550249
0,120,1000,15,Complex,0.2575,112.75,3,First,5,0.05,0.25,1.1675550386747573,1.9406567646570543
0,120,1000,15,Complex,0.2575,112.75,3,First,5,0.1,3.0,0.07374292681860495,1.3539589171320272
0,120,1000,15,Complex,0.2575,112.75,3,First,5,0.1,2.0,0.11907925918215653,1.33524787314931
0,120,1000,15,Complex,0.2575,112.75,3,First,5,0.1,1.0,0.12738063368400213,1.341810105730775
0,120,1000,15,Complex,0.2575,112.75,3,First,5,0.1,0.35,0.12070920675402232,1.3422492896705636
0,120,1000,15,Complex,0.2575,112.75,3,First,5,0.1,0.25,1.1935165753413248,1.850997240912882
0,120,1000,15,Complex,0.2575,112.75,3,First,5,0.15,3.0,0.09930538686670204,1.3684641424483601
0,120,1000,15,Complex,0.2575,112.75,3,First,5,0.15,2.0,0.1181876259040848,1.3426330725559332
0,120,1000,15,Complex,0.2575,112.75,3,First,5,0.15,1.0,0.1306868732133222,1.3386917084021148
0,120,1000,15,Complex,0.2575,112.75,3,First,5,0.15,0.35,0.12664210793054614,1.3781241397046522
0,120,1000,15,Complex,0.2575,112.75,3,First,5,0.15,0.25,1.2724748598122162,1.683440648193304
0,120,1000,15,Complex,0.2575,112.75,3,First,5,0.2,3.0,-0.5364168966070233,2.8271104309499417
0,120,1000,15,Complex,0.2575,112.75,3,First,5,0.2,2.0,0.08755149193328032,1.2747432593401784
0,120,1000,15,Complex,0.2575,112.75,3,First,5,0.2,1.0,0.13761417429117478,1.24660629843972
0,120,1000,15,Complex,0.2575,112.75,3,First,5,0.2,0.35,0.054684181115937466,1.2382057311886365
0,120,1000,15,Complex,0.2575,112.75,3,First,5,0.2,0.25,1.9136151529941148,2.7449619779801133
0,120,1000,15,Complex,0.2575,112.75,3,First,6,0.0,3.0,0.09886861738924084,1.3715409021636054
0,120,1000,15,Complex,0.2575,112.75,3,First,6,0.0,2.0,0.12054732111495842,1.3225147520417924
0,120,1000,15,Complex,0.2575,112.75,3,First,6,0.0,1.0,0.12728921399659543,1.3257900996734364
0,120,1000,15,Complex,0.2575,112.75,3,First,6,0.0,0.35,0.12645867252902118,1.2638817080941127
0,120,1000,15,Complex,0.2575,112.75,3,First,6,0.0,0.25,1.155559734007752,1.985545243257106
0,120,1000,15,Complex,0.2575,112.75,3,First,6,0.05,3.0,0.10024065895393898,1.371530444851219
0,120,1000,15,Complex,0.2575,112.75,3,First,6,0.05,2.0,0.1213650344919537,1.325559827354385
0,120,1000,15,Complex,0.2575,112.75,3,First,6,0.05,1.0,0.12626085252904495,1.3173704938375348
0,120,1000,15,Complex,0.2575,112.75,3,First,6,0.05,0.35,0.13239980257529319,1.3133370339549937
0,120,1000,15,Complex,0.2575,112.75,3,First,6,0.05,0.25,1.178499551792238,1.9021775671578192
0,120,1000,15,Complex,0.2575,112.75,3,First,6,0.1,3.0,0.07399137076223644,1.3527942865926021
0,120,1000,15,Complex,0.2575,112.75,3,First,6,0.1,2.0,0.11969903324235644,1.3378931761341868
0,120,1000,15,Complex,0.2575,112.75,3,First,6,0.1,1.0,0.12983045145212543,1.3397633544096055
0,120,1000,15,Complex,0.2575,112.75,3,First,6,0.1,0.35,0.11884442057649199,1.3672605018505604
0,120,1000,15,Complex,0.2575,112.75,3,First,6,0.1,0.25,1.198280314670654,1.8234471875317286
0,120,1000,15,Complex,0.2575,112.75,3,First,6,0.15,3.0,0.09746848576416023,1.3719849242356466
0,120,1000,15,Complex,0.2575,112.75,3,First,6,0.15,2.0,0.11875028876677965,1.349675699056069
0,120,1000,15,Complex,0.2575,112.75,3,First,6,0.15,1.0,0.13084802243827975,1.3395521498032428
0,120,1000,15,Complex,0.2575,112.75,3,First,6,0.15,0.35,0.12561853614632015,1.394379576870969
0,120,1000,15,Complex,0.2575,112.75,3,First,6,0.15,0.25,1.3000404411735609,1.6691234232462582
0,120,1000,15,Complex,0.2575,112.75,3,First,6,0.2,3.0,-0.4259916706540589,2.9405394519589088
0,120,1000,15,Complex,0.2575,112.75,3,First,6,0.2,2.0,0.1298889489318241,1.2753496355821325
0,120,1000,15,Complex,0.2575,112.75,3,First,6,0.2,1.0,0.1400593750883452,1.2382907476424134
0,120,1000,15,Complex,0.2575,112.75,3,First,6,0.2,0.35,0.02235967284602,1.2649766674924023
0,120,1000,15,Complex,0.2575,112.75,3,First,6,0.2,0.25,1.9881603654104028,2.8609654623318854
0,120,1000,15,Complex,0.2575,112.75,4,First,1,0.0,3.0,0.04077355029601909,1.4751092263823082
0,120,1000,15,Complex,0.2575,112.75,4,First,1,0.0,2.0,0.10946779861785239,1.3871947739183472
0,120,1000,15,Complex,0.2575,112.75,4,First,1,0.0,1.0,0.11545534866568428,1.3493607082864465
0,120,1000,15,Complex,0.2575,112.75,4,First,1,0.0,0.35,0.12608137841551345,1.2882263102810614
0,120,1000,15,Complex,0.2575,112.75,4,First,1,0.0,0.25,0.12783073720508456,1.277026191194258
0,120,1000,15,Complex,0.2575,112.75,4,First,1,0.05,3.0,0.11737685957682753,1.447361283179026
0,120,1000,15,Complex,0.2575,112.75,4,First,1,0.05,2.0,0.11234752472820654,1.380139878960835
0,120,1000,15,Complex,0.2575,112.75,4,First,1,0.05,1.0,0.12212674192823629,1.302272605797153
0,120,1000,15,Complex,0.2575,112.75,4,First,1,0.05,0.35,0.12843962842712578,1.2846408374134948
0,120,1000,15,Complex,0.2575,112.75,4,First,1,0.05,0.25,0.12696057341881614,1.295263147953293
0,120,1000,15,Complex,0.2575,112.75,4,First,1,0.1,3.0,-1.2885577479769257,6.817992785815006
0,120,1000,15,Complex,0.2575,112.75,4,First,1,0.1,2.0,0.09883076921231511,1.376444735851565
0,120,1000,15,Complex,0.2575,112.75,4,First,1,0.1,1.0,0.11856281280522957,1.3001467809365062
0,120,1000,15,Complex,0.2575,112.75,4,First,1,0.1,0.35,0.12961172540961335,1.2549620029953
0,120,1000,15,Complex,0.2575,112.75,4,First,1,0.1,0.25,0.1160818749772742,1.35752930901838
0,120,1000,15,Complex,0.2575,112.75,4,First,1,0.15,3.0,-4.204499950793331,9.404885276506391
0,120,1000,15,Complex,0.2575,112.75,4,First,1,0.15,2.0,-1.1436411682985157,4.1887814112212585
0,120,1000,15,Complex,0.2575,112.75,4,First,1,0.15,1.0,0.10931228175712672,1.3495791771730798
0,120,1000,15,Complex,0.2575,112.75,4,First,1,0.15,0.35,0.13803094481471975,1.151089904755109
0,120,1000,15,Complex,0.2575,112.75,4,First,1,0.15,0.25,0.135229374210675,1.4076393936970264
0,120,1000,15,Complex,0.2575,112.75,4,First,1,0.2,3.0,-7.653225916593694,11.256683300829806
0,120,1000,15,Complex,0.2575,112.75,4,First,1,0.2,2.0,-6.220667525661678,9.70734860654997
0,120,1000,15,Complex,0.2575,112.75,4,First,1,0.2,1.0,-1.001842800092083,3.8750693878827045
0,120,1000,15,Complex,0.2575,112.75,4,First,1,0.2,0.35,0.13317427979092267,1.0528971737565396
0,120,1000,15,Complex,0.2575,112.75,4,First,1,0.2,0.25,0.6826475771714797,1.4637908379097195
0,120,1000,15,Complex,0.2575,112.75,4,First,2,0.0,3.0,0.1038647600248996,1.431482608755484
0,120,1000,15,Complex,0.2575,112.75,4,First,2,0.0,2.0,0.11308554669205226,1.3493232116333422
0,120,1000,15,Complex,0.2575,112.75,4,First,2,0.0,1.0,0.12478874591614908,1.3203731748736756
0,120,1000,15,Complex,0.2575,112.75,4,First,2,0.0,0.35,0.12902582768430307,1.25991095514715
0,120,1000,15,Complex,0.2575,112.75,4,First,2,0.0,0.25,0.12529685075122798,1.254878624205545
0,120,1000,15,Complex,0.2575,112.75,4,First,2,0.05,3.0,0.10274937732851065,1.3882132311168371
0,120,1000,15,Complex,0.2575,112.75,4,First,2,0.05,2.0,0.12273333823066485,1.3160030844853792
0,120,1000,15,Complex,0.2575,112.75,4,First,2,0.05,1.0,0.12580829279221137,1.3258072300433787
0,120,1000,15,Complex,0.2575,112.75,4,First,2,0.05,0.35,0.1302905793265301,1.2361479754288052
0,120,1000,15,Complex,0.2575,112.75,4,First,2,0.05,0.25,0.12134478794927044,1.2976458802133872
0,120,1000,15,Complex,0.2575,112.75,4,First,2,0.1,3.0,0.0973881965836954,1.3943359413444436
0,120,1000,15,Complex,0.2575,112.75,4,First,2,0.1,2.0,0.11251012694361813,1.3469326630731686
0,120,1000,15,Complex,0.2575,112.75,4,First,2,0.1,1.0,0.12268503909482394,1.327811112787157
0,120,1000,15,Complex,0.2575,112.75,4,First,2,0.1,0.35,0.12729322831865175,1.2338256046756064
0,120,1000,15,Complex,0.2575,112.75,4,First,2,0.1,0.25,1.1572187171919937,1.9877982702157977
0,120,1000,15,Complex,0.2575,112.75,4,First,2,0.15,3.0,0.09956627379474658,1.351006589760235
0,120,1000,15,Complex,0.2575,112.75,4,First,2,0.15,2.0,0.11429972055176996,1.3479319649937855
0,120,1000,15,Complex,0.2575,112.75,4,First,2,0.15,1.0,0.1259829701097095,1.3171311375612942
0,120,1000,15,Complex,0.2575,112.75,4,First,2,0.15,0.35,0.13249217270859862,1.232436616612149
0,120,1000,15,Complex,0.2575,112.75,4,First,2,0.15,0.25,1.1951965529682635,1.8442120009413079
0,120,1000,15,Complex,0.2575,112.75,4,First,2,0.2,3.0,-6.334159818715888,10.766170371375395
0,120,1000,15,Complex,0.2575,112.75,4,First,2,0.2,2.0,-2.55916944430917,5.332069207809902
0,120,1000,15,Complex,0.2575,112.75,4,First,2,0.2,1.0,-0.4821382020123399,2.9263711037031226
0,120,1000,15,Complex,0.2575,112.75,4,First,2,0.2,0.35,0.143577579678378,1.1666400938118555
0,120,1000,15,Complex,0.2575,112.75,4,First,2,0.2,0.25,1.7118775195181195,2.7078943983547745
0,120,1000,15,Complex,0.2575,112.75,4,First,3,0.0,3.0,0.1042116018662236,1.3972776121892303
0,120,1000,15,Complex,0.2575,112.75,4,First,3,0.0,2.0,0.11560028009367955,1.3303720143818885
0,120,1000,15,Complex,0.2575,112.75,4,First,3,0.0,1.0,0.12615141833141505,1.326700456503921
0,120,1000,15,Complex,0.2575,112.75,4,First,3,0.0,0.35,0.12931628561187172,1.2442593228674415
0,120,1000,15,Complex,0.2575,112.75,4,First,3,0.0,0.25,0.12147224001706286,1.2528362166842288
0,120,1000,15,Complex,0.2575,112.75,4,First,3,0.05,3.0,0.05945902918749707,1.3895348676724202
0,120,1000,15,Complex,0.2575,112.75,4,First,3,0.05,2.0,0.11339193690976195,1.3260266540926757
0,120,1000,15,Complex,0.2575,112.75,4,First,3,0.05,1.0,0.12364795734495607,1.3247485423380323
0,120,1000,15,Complex,0.2575,112.75,4,First,3,0.05,0.35,0.1281337932425261,1.231044119052961
0,120,1000,15,Complex,0.2575,112.75,4,First,3,0.05,0.25,1.1525087250113428,1.984311153035653
0,120,1000,15,Complex,0.2575,112.75,4,First,3,0.1,3.0,0.07076060783800121,1.3755001351625653
0,120,1000,15,Complex,0.2575,112.75,4,First,3,0.1,2.0,0.11493880575273667,1.3359789909408981
0,120,1000,15,Complex,0.2575,112.75,4,First,3,0.1,1.0,0.12250120327476859,1.3377516233977624
0,120,1000,15,Complex,0.2575,112.75,4,First,3,0.1,0.35,0.12473067399089205,1.2772795857527386
0,120,1000,15,Complex,0.2575,112.75,4,First,3,0.1,0.25,1.1725166738911814,1.920932251395601
